year,unid_cope,lep_cope,cal_cope,chala,chalb,chal_unid,lep_pamale,lep_male,lep_nongravid,lep_gravid,lep_pafemale,cal_mot,cal_gravid,unid_adult,unid_pa,lep_mot,all_lice,all_sp_mot,all_mot,all_sp_cope,all_cope,all_chal,prop_lep_mot,prop_lep_cope,obs_id
2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,39595
2019,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,39596
2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,0,1,0,39597
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39598
2019,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,39599
2019,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,NA,39600
2019,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,2,2,0,0,1,0.5,NA,39601
2019,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,3,3,3,0,0,0,0.3333333333333333,NA,39602
2019,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4,1,1,1,1,2,1,1,39603
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39604
2019,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,1,0,NA,39605
2019,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,5,2,2,1,1,2,0,0,39606
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39607
2019,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,6,2,2,0,0,4,0.5,NA,39608
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39609
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39610
2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,39611
2019,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,2,2,1,1,0,1,1,39612
2019,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,39613
2019,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,1,0,NA,39614
2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,1,39615
2019,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,1,2,0,1,39616
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39617
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39618
2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39619
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39620
2019,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,2,2,1,0,0.5,39621
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39622
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39623
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39624
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39625
2019,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,0,0.5,NA,39626
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39627
2019,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,7,1,1,1,1,5,0,1,39628
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39629
2019,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,2,2,0,0,1,0.5,NA,39630
2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,NA,39631
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39632
2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,NA,39633
2019,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,4,NA,0.5,39634
2019,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,1,2,0,1,39635
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39636
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39637
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39638
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39639
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39640
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39641
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39642
2019,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,2,0,NA,39643
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39644
2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,1,1,NA,39645
2019,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,NA,39646
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39647
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39648
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39649
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39650
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39651
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39652
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39653
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39654
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39655
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39656
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39657
2019,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,2,0,0,1,0,NA,39658
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39659
2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,39660
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39661
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39662
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39663
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39664
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39665
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39666
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39667
2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,39668
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39669
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39670
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39671
2019,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,NA,39672
2019,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,2,2,0,0,1,0.5,NA,39673
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39674
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39675
2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,0,1,0,39676
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39677
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39678
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39679
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39680
2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,NA,39681
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39682
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39683
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39684
2019,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,0.5,NA,39685
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39686
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39687
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39688
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39689
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39690
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39691
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39692
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39693
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39694
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39695
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39696
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39697
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39698
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39699
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39700
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39701
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39702
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39703
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39704
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39705
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39706
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39707
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39708
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39709
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39710
2019,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,0,0,0,0.5,NA,39711
2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,1,39712
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39713
2019,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,0.5,NA,39714
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39715
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39716
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39717
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39718
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39719
2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,NA,39720
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39721
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39722
2019,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,1,NA,39723
2019,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,2,2,0,0,0,1,NA,39724
2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,NA,39725
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39726
2019,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,1,NA,39727
2019,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,3,3,0,0,0,1,NA,39728
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39729
2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39730
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39731
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39732
2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,39733
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39734
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39735
2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39736
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39737
2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39738
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39739
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39740
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39741
2019,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,39742
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39743
2019,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,0,39744
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39745
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39746
2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,NA,39747
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39748
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39749
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39750
2019,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,1,NA,39751
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39752
2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,1,NA,39753
2019,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,3,3,3,0,0,0,0.6666666666666666,NA,39754
2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,NA,39755
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39756
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39757
2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,NA,39758
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39759
2019,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,5,5,0,0,0,0,NA,39760
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39761
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39762
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39763
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39764
2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,NA,39765
2019,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,1,0,NA,39766
2019,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,4,4,4,0,0,0,0.25,NA,39767
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39768
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39769
2019,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,39770
2019,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,NA,39771
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39772
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39773
2019,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,3,0,0,0,0,NA,39774
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39775
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39776
2019,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,39777
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39778
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39779
2019,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,1,0,NA,39780
2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,NA,39781
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39782
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39783
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39784
2019,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,5,2,2,0,0,3,0,NA,39785
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39786
2019,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,0,0,39787
2019,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,39788
2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,39789
2019,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,6,2,2,1,1,3,0,1,39790
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39791
2019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,NA,39792
2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39793
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39794
2019,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,39795
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39796
2019,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,2,2,0,0,1,0.5,NA,39797
2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,39798
2019,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,1,2,0,0,39799
2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,39800
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39801
2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,39802
2019,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,0,0,1,0,NA,39803
2019,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,2,1,NA,39804
2019,0,0,2,6,6,0,0,0,0,0,0,2,2,0,0,0,18,4,4,2,2,12,0,0,39805
2019,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,2,0,0,0,39806
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39807
2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,0,39808
2019,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,0,1,39809
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39810
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39811
2019,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,39812
2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,NA,39813
2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,NA,39814
2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,39815
2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,NA,39816
2019,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,1,1,4,0,0,39817
2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,0,39818
2019,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,4,0,0,0,0,NA,39819
2019,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,NA,39820
2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39821
2019,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,39822
2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,NA,39823
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39824
2019,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,1,NA,0,39825
2019,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,4,3,3,0,0,1,0,NA,39826
2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,NA,39827
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,0,39828
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39829
2019,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,NA,39830
2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,39831
2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,39832
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39833
2019,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,NA,39834
2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,39835
2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,0,39836
2019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,0,39837
2019,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,4,3,3,1,1,0,0,0,39838
2019,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,4,3,3,0,0,1,0.3333333333333333,NA,39839
2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,NA,39840
2019,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,NA,39841
2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,39842
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,39843
