all_lice,all_lep,all_cal,month,year,day,date,farm
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,0,2,5,2020,12,2020-05-12,Burdwood
3,1,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
2,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,2,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
2,0,0,5,2020,12,2020-05-12,Burdwood
3,2,0,5,2020,12,2020-05-12,Burdwood
2,2,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,1,1,5,2020,12,2020-05-12,Burdwood
5,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,0,0,5,2020,12,2020-05-12,Burdwood
2,1,0,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,0,0,5,2020,12,2020-05-12,Burdwood
4,2,1,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,1,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
2,0,1,5,2020,12,2020-05-12,Burdwood
1,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
1,1,0,5,2020,12,2020-05-12,Burdwood
1,0,1,5,2020,12,2020-05-12,Burdwood
2,0,1,5,2020,12,2020-05-12,Burdwood
2,1,1,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,12,2020-05-12,Burdwood
0,0,0,5,2020,13,2020-05-13,Wicklow
2,1,1,5,2020,13,2020-05-13,Wicklow
1,0,0,5,2020,13,2020-05-13,Wicklow
1,0,0,5,2020,13,2020-05-13,Wicklow
3,2,1,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,1,0,5,2020,13,2020-05-13,Wicklow
2,0,1,5,2020,13,2020-05-13,Wicklow
3,0,1,5,2020,13,2020-05-13,Wicklow
4,2,2,5,2020,13,2020-05-13,Wicklow
3,2,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,0,1,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
2,1,1,5,2020,13,2020-05-13,Wicklow
2,0,2,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,0,0,5,2020,13,2020-05-13,Wicklow
1,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
2,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
2,1,1,5,2020,13,2020-05-13,Wicklow
2,0,1,5,2020,13,2020-05-13,Wicklow
1,0,1,5,2020,13,2020-05-13,Wicklow
2,1,0,5,2020,13,2020-05-13,Wicklow
2,0,2,5,2020,13,2020-05-13,Wicklow
2,0,2,5,2020,13,2020-05-13,Wicklow
1,0,1,5,2020,13,2020-05-13,Wicklow
2,1,1,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,1,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,0,1,5,2020,13,2020-05-13,Wicklow
3,1,0,5,2020,13,2020-05-13,Wicklow
1,1,0,5,2020,13,2020-05-13,Wicklow
1,1,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,1,0,5,2020,13,2020-05-13,Wicklow
3,0,3,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
1,1,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
2,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
2,0,1,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
2,1,1,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,13,2020-05-13,Wicklow
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
1,0,0,5,2020,21,2020-05-21,Glacier
1,0,0,5,2020,21,2020-05-21,Glacier
1,1,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
1,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
2,1,1,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
1,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
1,1,0,5,2020,21,2020-05-21,Glacier
2,1,1,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
1,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Glacier
0,0,0,5,2020,21,2020-05-21,Burdwood
2,1,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
2,2,0,5,2020,21,2020-05-21,Burdwood
3,3,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,1,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,0,1,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,1,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,2,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,1,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
2,1,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
1,0,1,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
1,0,1,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
3,1,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
1,0,1,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,1,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
2,0,0,5,2020,21,2020-05-21,Burdwood
1,0,0,5,2020,21,2020-05-21,Burdwood
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
2,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
6,0,1,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
4,2,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
15,1,2,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
2,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
3,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
4,0,3,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
4,1,0,5,2020,20,2020-05-20,Wicklow
2,0,1,5,2020,20,2020-05-20,Wicklow
2,0,2,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
2,0,1,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
2,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
3,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
1,1,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,1,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,1,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
3,1,2,5,2020,20,2020-05-20,Wicklow
1,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
2,0,2,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,20,2020-05-20,Wicklow
2,1,1,5,2020,20,2020-05-20,Wicklow
0,0,0,5,2020,20,2020-05-20,Wicklow
2,0,1,5,2020,20,2020-05-20,Wicklow
1,0,1,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,27,2020-05-27,Glacier
2,0,2,5,2020,27,2020-05-27,Glacier
3,0,3,5,2020,27,2020-05-27,Glacier
3,0,3,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
2,1,1,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
2,1,1,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
4,2,2,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,27,2020-05-27,Glacier
2,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
3,0,3,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
1,1,0,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
1,1,0,5,2020,27,2020-05-27,Glacier
1,1,0,5,2020,27,2020-05-27,Glacier
1,1,0,5,2020,27,2020-05-27,Glacier
2,2,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
1,1,0,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
0,0,0,5,2020,27,2020-05-27,Glacier
1,0,1,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,0,1,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,0,0,5,2020,26,2020-05-26,Burdwood
3,1,1,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,0,1,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,0,2,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
4,2,1,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
3,0,2,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,2,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,0,1,5,2020,26,2020-05-26,Burdwood
2,2,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,0,0,5,2020,26,2020-05-26,Burdwood
1,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,1,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
2,0,0,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,26,2020-05-26,Burdwood
1,0,1,5,2020,26,2020-05-26,Burdwood
0,0,0,5,2020,29,2020-05-29,Wicklow
0,0,0,5,2020,29,2020-05-29,Wicklow
5,3,2,5,2020,29,2020-05-29,Wicklow
0,0,0,5,2020,29,2020-05-29,Wicklow
1,0,1,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
2,2,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
1,1,0,6,2020,6,2020-06-06,Glacier
1,0,0,6,2020,6,2020-06-06,Glacier
4,0,2,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
3,3,0,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
1,1,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
1,1,0,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
2,0,2,6,2020,6,2020-06-06,Glacier
2,1,0,6,2020,6,2020-06-06,Glacier
3,0,3,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
13,4,5,6,2020,6,2020-06-06,Glacier
3,0,0,6,2020,6,2020-06-06,Glacier
4,0,4,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
4,0,3,6,2020,6,2020-06-06,Glacier
3,1,0,6,2020,6,2020-06-06,Glacier
3,0,1,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
1,0,0,6,2020,6,2020-06-06,Glacier
4,3,1,6,2020,6,2020-06-06,Glacier
2,0,2,6,2020,6,2020-06-06,Glacier
2,1,1,6,2020,6,2020-06-06,Glacier
3,2,1,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
2,1,1,6,2020,6,2020-06-06,Glacier
3,0,3,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
1,0,1,6,2020,6,2020-06-06,Glacier
6,0,1,6,2020,6,2020-06-06,Glacier
3,0,2,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
3,1,1,6,2020,6,2020-06-06,Glacier
1,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Glacier
5,2,1,6,2020,6,2020-06-06,Glacier
2,0,0,6,2020,6,2020-06-06,Glacier
0,0,0,6,2020,6,2020-06-06,Burdwood
0,0,0,6,2020,6,2020-06-06,Burdwood
1,1,0,6,2020,6,2020-06-06,Burdwood
1,1,0,6,2020,6,2020-06-06,Burdwood
0,0,0,6,2020,6,2020-06-06,Burdwood
7,3,2,6,2020,6,2020-06-06,Burdwood
0,0,0,6,2020,6,2020-06-06,Burdwood
0,0,0,6,2020,6,2020-06-06,Burdwood
0,0,0,6,2020,6,2020-06-06,Burdwood
3,2,0,6,2020,6,2020-06-06,Burdwood
0,0,0,6,2020,6,2020-06-06,Burdwood
