all_lice,all_lep,all_cal,month,year,day,date,farm,week,farm_week
1,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,0,2,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,3,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
4,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,0,2,5,2016,26,2016-05-26,Glacier,21,Glacier21
6,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
7,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,2,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
6,2,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
5,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
9,2,3,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,1,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
4,1,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
5,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
6,1,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,1,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
4,0,2,5,2016,26,2016-05-26,Glacier,21,Glacier21
2,1,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
3,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,1,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
0,0,0,5,2016,26,2016-05-26,Glacier,21,Glacier21
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,1,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,3,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,1,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,3,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,1,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,1,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,3,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,3,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
5,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,1,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,1,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,2,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,1,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
6,3,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,3,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
4,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
5,0,4,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
6,5,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,1,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,1,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
3,2,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,2,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
2,0,2,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,0,1,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
1,1,0,6,2016,1,2016-06-01,Wicklow,22,Wicklow22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
4,4,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
7,7,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,0,2,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,0,2,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,1,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
3,2,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
4,2,2,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
3,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
3,1,2,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,1,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
3,0,3,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,1,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
3,0,3,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
1,0,1,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,2,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
2,0,2,6,2016,1,2016-06-01,Burdwood,22,Burdwood22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,2,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,1,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,2,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,1,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,1,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,2,6,2016,1,2016-06-01,Glacier,22,Glacier22
4,3,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
6,0,3,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
3,0,3,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,0,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
3,1,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
5,1,2,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
1,1,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,1,1,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
0,0,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
2,1,0,6,2016,1,2016-06-01,Glacier,22,Glacier22
3,0,3,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,1,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,2,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
3,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,1,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
7,3,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
4,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
3,1,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,0,2,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
3,1,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,1,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
1,0,0,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
2,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
3,0,1,6,2016,7,2016-06-07,Wicklow,23,Wicklow23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,1,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
2,1,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
2,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
2,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
2,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
3,0,2,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
2,1,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
0,0,0,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
1,0,1,6,2016,7,2016-06-07,Burdwood,23,Burdwood23
