data_source,farm_name,hump_sarg_doc,inventory,ktc,lep_av,lep_tot,month,ref,time_place_id,year
BATI,Midsummer,0,400623,0,0.425,NA,4,467,467_2020_4,2020
BATI,Midsummer,0,400623,0,0.183333333333333,NA,4,467,467_2020_4,2020
BATI,Midsummer,0,400623,0,0.15,NA,4,467,467_2020_4,2020
BATI,Midsummer,0,400623,0,0.316666666666667,NA,4,467,467_2020_4,2020
BATI,Midsummer,0,395466,0,0.075,NA,5,467,467_2020_5,2020
BATI,Midsummer,0,395466,0,0.366666666666667,NA,5,467,467_2020_5,2020
BATI,Midsummer,0,395466,0,0.15,NA,5,467,467_2020_5,2020
BATI,Midsummer,0,395466,0,0.633333333333333,NA,5,467,467_2020_5,2020
BATI,Midsummer,0,392231,0,0.3,NA,6,467,467_2020_6,2020
BATI,Midsummer,0,389801,0,1.025,NA,7,467,467_2020_7,2020
BATI,Midsummer,0,389801,0,1.55,NA,7,467,467_2020_7,2020
BATI,Midsummer,0,389801,0,2.225,NA,7,467,467_2020_7,2020
BATI,Midsummer,0,387723,0,2.55,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,2.7,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,1.6,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,2.075,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,2.75,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,1.9,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,0.32,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,0.12,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,0.375,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,3.075,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,1.575,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,3.7,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,2.45,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,3.21666666666667,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,1.925,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,1.375,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,387723,0,1.1,NA,8,467,467_2020_8,2020
BATI,Midsummer,0,370610,0,1.1,NA,9,467,467_2020_9,2020
BATI,Midsummer,0,370610,0,1.23125,NA,9,467,467_2020_9,2020
BATI,Midsummer,0,370610,0,1.26666666666667,NA,9,467,467_2020_9,2020
BATI,Midsummer,0,370610,0,0.85,NA,9,467,467_2020_9,2020
BATI,Midsummer,0,370610,0,0.916666666666667,NA,9,467,467_2020_9,2020
BATI,Midsummer,0,363768,0,0.65,NA,10,467,467_2020_10,2020
BATI,Midsummer,0,363768,0,0.516666666666667,NA,10,467,467_2020_10,2020
BATI,Midsummer,0,363768,0,1,NA,10,467,467_2020_10,2020
BATI,Midsummer,0,363768,0,0.7375,NA,10,467,467_2020_10,2020
BATI,Midsummer,0,NA,0,0.1,NA,6,467,467_2021_6,2021
BATI,Midsummer,0,NA,0,0.025,NA,6,467,467_2021_6,2021
BATI,Midsummer,0,NA,0,0,NA,6,467,467_2021_6,2021
BATI,Midsummer,0,NA,0,0.075,NA,6,467,467_2021_6,2021
BATI,Midsummer,0,NA,0,0.283333333333333,NA,7,467,467_2021_7,2021
BATI,Midsummer,0,NA,0,0.475,NA,7,467,467_2021_7,2021
BATI,Midsummer,0,NA,0,1.31666666666667,NA,7,467,467_2021_7,2021
BATI,Midsummer,0,NA,0,2.2,NA,7,467,467_2021_7,2021
BATI,Midsummer,0,NA,0,4.61666666666667,NA,7,467,467_2021_7,2021
BATI,Midsummer,0,NA,0,7.525,NA,7,467,467_2021_7,2021
BATI,Midsummer,0,NA,0,3.4625,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,3.15,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,3.125,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,0.86,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,2.90909090909091,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,1.2,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,0.81,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,1.12,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,1.08,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,1.3,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,1.75,NA,8,467,467_2021_8,2021
BATI,Midsummer,0,NA,0,2.4,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,2.68,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,3.43,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,4.74375,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,8.475,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,11.0166666666667,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,6.82926829268293,NA,9,467,467_2021_9,2021
BATI,Midsummer,0,NA,0,5.275,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,5.5125,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.9,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.833333333333333,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.3,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.983333333333333,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.216666666666667,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.325,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,1.56666666666667,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.06,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.15,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.425,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.0625,NA,10,467,467_2021_10,2021
BATI,Midsummer,0,NA,0,0.15,NA,11,467,467_2021_11,2021
BATI,Midsummer,0,NA,0,0.3,NA,11,467,467_2021_11,2021
BATI,Midsummer,0,NA,0,0.183333333333333,NA,11,467,467_2021_11,2021
BATI,Midsummer,0,NA,0,0.05,NA,12,467,467_2021_12,2021
BATI,Midsummer,0,NA,0,0.516666666666667,NA,12,467,467_2021_12,2021
BATI,Midsummer,0,NA,0,0.15,NA,12,467,467_2021_12,2021
BATI,Midsummer,0,NA,0,0.1,NA,12,467,467_2021_12,2021
BATI,Midsummer,0,NA,0,0.25,NA,12,467,467_2021_12,2021
BATI,Port Elizabeth,0,716071,0,0,NA,1,141,141_2020_1,2020
BATI,Port Elizabeth,0,716071,0,0.55,NA,1,141,141_2020_1,2020
BATI,Port Elizabeth,0,716071,0,0.825,NA,1,141,141_2020_1,2020
BATI,Port Elizabeth,0,716071,0,0.683333333333333,NA,1,141,141_2020_1,2020
BATI,Port Elizabeth,0,709828,0,0.65,NA,2,141,141_2020_2,2020
BATI,Port Elizabeth,0,709828,0,0.925,NA,2,141,141_2020_2,2020
BATI,Port Elizabeth,0,709828,0,1.1,NA,2,141,141_2020_2,2020
BATI,Port Elizabeth,0,709828,0,0.3,NA,2,141,141_2020_2,2020
BATI,Port Elizabeth,0,709828,0,0.816666666666667,NA,2,141,141_2020_2,2020
BATI,Port Elizabeth,0,709828,0,0.3,NA,2,141,141_2020_2,2020
BATI,Port Elizabeth,0,706501,0,0.55,NA,3,141,141_2020_3,2020
BATI,Port Elizabeth,0,706501,0,1.48333333333333,NA,3,141,141_2020_3,2020
BATI,Port Elizabeth,0,706501,0,0.683333333333333,NA,3,141,141_2020_3,2020
BATI,Port Elizabeth,0,706501,0,1.4,NA,3,141,141_2020_3,2020
BATI,Port Elizabeth,0,706501,0,0.0875,NA,3,141,141_2020_3,2020
BATI,Port Elizabeth,0,706501,0,0.825,NA,3,141,141_2020_3,2020
BATI,Port Elizabeth,0,700265,0,0.425,NA,4,141,141_2020_4,2020
BATI,Port Elizabeth,0,700265,0,0.11,NA,4,141,141_2020_4,2020
BATI,Port Elizabeth,0,700265,0,0.05,NA,4,141,141_2020_4,2020
BATI,Port Elizabeth,0,700265,0,0.225,NA,4,141,141_2020_4,2020
BATI,Port Elizabeth,0,693995,0,0.15,NA,5,141,141_2020_5,2020
BATI,Port Elizabeth,0,693995,0,0.05,NA,5,141,141_2020_5,2020
BATI,Port Elizabeth,0,693995,0,0.116666666666667,NA,5,141,141_2020_5,2020
BATI,Port Elizabeth,0,693995,0,0.1,NA,5,141,141_2020_5,2020
BATI,Port Elizabeth,0,692448,0,0.483333333333333,NA,6,141,141_2020_6,2020
BATI,Port Elizabeth,0,557351,0,0,NA,2,141,141_2021_2,2021
BATI,Port Elizabeth,0,557351,0,0,NA,2,141,141_2021_2,2021
BATI,Port Elizabeth,0,557351,0,0,NA,2,141,141_2021_2,2021
BATI,Port Elizabeth,0,557351,0,0,NA,2,141,141_2021_2,2021
BATI,Port Elizabeth,0,557351,0,0,NA,2,141,141_2021_2,2021
BATI,Port Elizabeth,0,557351,0,0.05,NA,2,141,141_2021_2,2021
BATI,Port Elizabeth,0,555257,0,0.116666666666667,NA,3,141,141_2021_3,2021
BATI,Port Elizabeth,0,555257,0,0.775,NA,3,141,141_2021_3,2021
BATI,Port Elizabeth,0,555257,0,0.266666666666667,NA,3,141,141_2021_3,2021
BATI,Port Elizabeth,0,555257,0,0.5,NA,3,141,141_2021_3,2021
BATI,Port Elizabeth,0,555257,0,0.316666666666667,NA,3,141,141_2021_3,2021
BATI,Port Elizabeth,0,552665,0,0.625,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,0.6,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,0.45,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,1.11666666666667,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,1.5,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,0.483333333333333,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,0.25,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,1.58333333333333,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,552665,0,0.85,NA,4,141,141_2021_4,2021
BATI,Port Elizabeth,0,550468,0,1.375,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,0.45,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,0.975,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,0.933333333333333,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,0.766666666666667,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,1.425,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,1,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,550468,0,1,NA,5,141,141_2021_5,2021
BATI,Port Elizabeth,0,NA,0,0.766666666666667,NA,6,141,141_2021_6,2021
BATI,Port Elizabeth,0,NA,0,1.225,NA,6,141,141_2021_6,2021
BATI,Port Elizabeth,0,NA,0,0.4125,NA,6,141,141_2021_6,2021
BATI,Port Elizabeth,0,NA,0,0.775,NA,6,141,141_2021_6,2021
BATI,Port Elizabeth,0,NA,0,0.175,NA,6,141,141_2021_6,2021
BATI,Port Elizabeth,0,NA,0,0.425,NA,6,141,141_2021_6,2021
BATI,Sargeaunt Pass,1,900247,0,0.0333333333333333,NA,1,1059,1059_2020_1,2020
BATI,Sargeaunt Pass,1,900247,0,1.375,NA,1,1059,1059_2020_1,2020
BATI,Sargeaunt Pass,1,900247,0,1.23333333333333,NA,1,1059,1059_2020_1,2020
BATI,Sargeaunt Pass,1,900247,0,0.35,NA,1,1059,1059_2020_1,2020
BATI,Sargeaunt Pass,1,900247,0,0.916666666666667,NA,1,1059,1059_2020_1,2020
BATI,Sargeaunt Pass,1,898306,0,2,NA,2,1059,1059_2020_2,2020
BATI,Sargeaunt Pass,1,898306,0,0.883333333333333,NA,2,1059,1059_2020_2,2020
BATI,Sargeaunt Pass,1,898306,0,0.6,NA,2,1059,1059_2020_2,2020
BATI,Sargeaunt Pass,1,898306,0,0.4,NA,2,1059,1059_2020_2,2020
BATI,Sargeaunt Pass,1,897022,0,0.35,NA,3,1059,1059_2020_3,2020
BATI,Sargeaunt Pass,1,897022,0,0.166666666666667,NA,3,1059,1059_2020_3,2020
BATI,Sargeaunt Pass,1,897022,0,0.25,NA,3,1059,1059_2020_3,2020
BATI,Sargeaunt Pass,1,897022,0,0,NA,3,1059,1059_2020_3,2020
BATI,Sargeaunt Pass,1,895147,0,0.0166666666666667,NA,4,1059,1059_2020_4,2020
BATI,Sargeaunt Pass,1,895147,0,0.15,NA,4,1059,1059_2020_4,2020
BATI,Sargeaunt Pass,1,895147,0,0.15,NA,4,1059,1059_2020_4,2020
BATI,Sargeaunt Pass,1,895147,0,0.025,NA,4,1059,1059_2020_4,2020
BATI,Sargeaunt Pass,1,895147,0,0.0666666666666667,NA,4,1059,1059_2020_4,2020
BATI,Sargeaunt Pass,1,893403,0,0.0333333333333333,NA,5,1059,1059_2020_5,2020
BATI,Sargeaunt Pass,1,893403,0,0.0333333333333333,NA,5,1059,1059_2020_5,2020
BATI,Sargeaunt Pass,1,893403,0,0,NA,5,1059,1059_2020_5,2020
BATI,Sargeaunt Pass,1,831313,0,0.0833333333333333,NA,6,1059,1059_2020_6,2020
BATI,Sargeaunt Pass,1,828936,0,0.133333333333333,NA,7,1059,1059_2020_7,2020
BATI,Sargeaunt Pass,1,828936,0,0.05,NA,7,1059,1059_2020_7,2020
BATI,Sargeaunt Pass,1,828936,0,0.0333333333333333,NA,7,1059,1059_2020_7,2020
BATI,Sargeaunt Pass,1,823252,0,0.1,NA,8,1059,1059_2020_8,2020
BATI,Sargeaunt Pass,1,823252,0,0.1,NA,8,1059,1059_2020_8,2020
BATI,Sargeaunt Pass,1,823252,0,0.1,NA,8,1059,1059_2020_8,2020
BATI,Sargeaunt Pass,1,823252,0,0,NA,8,1059,1059_2020_8,2020
BATI,Sargeaunt Pass,1,823252,0,0,NA,8,1059,1059_2020_8,2020
BATI,Sargeaunt Pass,1,443635,0,0.1,NA,9,1059,1059_2020_9,2020
BATI,Sargeaunt Pass,1,443635,0,0.1,NA,9,1059,1059_2020_9,2020
BATI,Sargeaunt Pass,1,NA,0,0.025,NA,4,1059,1059_2021_4,2021
BATI,Sargeaunt Pass,1,986126,0,0,NA,5,1059,1059_2021_5,2021
BATI,Sargeaunt Pass,1,986126,0,0.275,NA,5,1059,1059_2021_5,2021
BATI,Sargeaunt Pass,1,986126,0,0.166666666666667,NA,5,1059,1059_2021_5,2021
BATI,Sargeaunt Pass,1,986126,0,0.35,NA,5,1059,1059_2021_5,2021
BATI,Sargeaunt Pass,1,NA,0,0.175,NA,6,1059,1059_2021_6,2021
BATI,Sargeaunt Pass,1,NA,0,0.0833333333333333,NA,6,1059,1059_2021_6,2021
BATI,Sargeaunt Pass,1,NA,0,0.325,NA,6,1059,1059_2021_6,2021
BATI,Sargeaunt Pass,1,NA,0,0.383333333333333,NA,7,1059,1059_2021_7,2021
BATI,Sargeaunt Pass,1,NA,0,0.325,NA,7,1059,1059_2021_7,2021
BATI,Sargeaunt Pass,1,NA,0,0.3,NA,7,1059,1059_2021_7,2021
BATI,Sargeaunt Pass,1,NA,0,0.025,NA,7,1059,1059_2021_7,2021
BATI,Sargeaunt Pass,1,NA,0,0.0166666666666667,NA,7,1059,1059_2021_7,2021
BATI,Sargeaunt Pass,1,NA,0,0.05,NA,8,1059,1059_2021_8,2021
BATI,Sargeaunt Pass,1,NA,0,0.0666666666666667,NA,8,1059,1059_2021_8,2021
BATI,Sargeaunt Pass,1,NA,0,0.125,NA,8,1059,1059_2021_8,2021
BATI,Sargeaunt Pass,1,NA,0,0.3,NA,8,1059,1059_2021_8,2021
BATI,Sargeaunt Pass,1,NA,0,0,NA,8,1059,1059_2021_8,2021
BATI,Sargeaunt Pass,1,NA,0,0.025,NA,9,1059,1059_2021_9,2021
BATI,Sargeaunt Pass,1,NA,0,0.0571428571428571,NA,9,1059,1059_2021_9,2021
BATI,Sargeaunt Pass,1,NA,0,0.1,NA,9,1059,1059_2021_9,2021
BATI,Sargeaunt Pass,1,NA,0,0,NA,9,1059,1059_2021_9,2021
BATI,Sargeaunt Pass,1,NA,0,0.024390243902439,NA,9,1059,1059_2021_9,2021
BATI,Sargeaunt Pass,1,NA,0,0.075,NA,9,1059,1059_2021_9,2021
BATI,Sargeaunt Pass,1,NA,0,0.0166666666666667,NA,10,1059,1059_2021_10,2021
BATI,Sargeaunt Pass,1,NA,0,0.4,NA,10,1059,1059_2021_10,2021
BATI,Sargeaunt Pass,1,NA,0,0.1,NA,10,1059,1059_2021_10,2021
BATI,Sargeaunt Pass,1,NA,0,0.425,NA,10,1059,1059_2021_10,2021
BATI,Sargeaunt Pass,1,NA,0,0.65,NA,11,1059,1059_2021_11,2021
BATI,Sargeaunt Pass,1,NA,0,0.283333333333333,NA,11,1059,1059_2021_11,2021
BATI,Sargeaunt Pass,1,NA,0,0.75,NA,11,1059,1059_2021_11,2021
BATI,Sargeaunt Pass,1,NA,0,0.766666666666667,NA,12,1059,1059_2021_12,2021
BATI,Sargeaunt Pass,1,NA,0,0.65,NA,12,1059,1059_2021_12,2021
BATI,Sargeaunt Pass,1,NA,0,0.75,NA,12,1059,1059_2021_12,2021
BATI,Sargeaunt Pass,1,NA,0,0.825,NA,12,1059,1059_2021_12,2021
BATI,Swanson,0,399359,0,0,NA,1,465,465_2020_1,2020
BATI,Swanson,0,399359,0,0.275,NA,1,465,465_2020_1,2020
BATI,Swanson,0,399359,0,0.65,NA,1,465,465_2020_1,2020
BATI,Swanson,0,800161,0,0,NA,3,465,465_2021_3,2021
BATI,Swanson,0,800161,0,0,NA,3,465,465_2021_3,2021
BATI,Swanson,0,800161,0,0,NA,3,465,465_2021_3,2021
BATI,Swanson,0,800161,0,0.05,NA,3,465,465_2021_3,2021
BATI,Swanson,0,800161,0,0.116666666666667,NA,3,465,465_2021_3,2021
BATI,Swanson,0,798330,0,0.9,NA,4,465,465_2021_4,2021
BATI,Swanson,0,798330,0,0.383333333333333,NA,4,465,465_2021_4,2021
BATI,Swanson,0,798330,0,0.625,NA,4,465,465_2021_4,2021
BATI,Swanson,0,798330,0,0.3,NA,4,465,465_2021_4,2021
BATI,Swanson,0,795992,0,0.725,NA,5,465,465_2021_5,2021
BATI,Swanson,0,795992,0,0.783333333333333,NA,5,465,465_2021_5,2021
BATI,Swanson,0,795992,0,0.5,NA,5,465,465_2021_5,2021
BATI,Swanson,0,795992,0,0.616666666666667,NA,5,465,465_2021_5,2021
BATI,Swanson,0,795992,0,1.175,NA,5,465,465_2021_5,2021
BATI,Swanson,0,NA,0,1.6,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.15,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.2,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.4,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,0.95,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.41666666666667,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.31666666666667,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.6,NA,6,465,465_2021_6,2021
BATI,Swanson,0,NA,0,1.1,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.7,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.05,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.35,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.25,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.2,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,2.83333333333333,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,3.33333333333333,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.18,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.24,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,0.45,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.22857142857143,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,1.1952380952381,NA,7,465,465_2021_7,2021
BATI,Swanson,0,NA,0,2,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,2.35,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,0.733333333333333,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,1.4,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,1.83333333333333,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,1.725,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,1.15,NA,8,465,465_2021_8,2021
BATI,Swanson,0,NA,0,2.625,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,3.25,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,3.25,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,2.9625,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,4.7,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,3.8,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,1.81666666666667,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,1.14,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,1.93333333333333,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,1.28,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,0.85,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,4.5,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,1.11,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,1.61,NA,9,465,465_2021_9,2021
BATI,Swanson,0,NA,0,3.89,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,4.70833333333333,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,1.06666666666667,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.883333333333333,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.639344262295082,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.8375,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,1.35,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.633333333333333,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.616666666666667,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.866666666666667,NA,10,465,465_2021_10,2021
BATI,Swanson,0,NA,0,0.46,NA,11,465,465_2021_11,2021
BATI,Swanson,0,NA,0,0.75,NA,11,465,465_2021_11,2021
BATI,Swanson,0,NA,0,0.575,NA,11,465,465_2021_11,2021
BATI,Swanson,0,NA,0,0.45,NA,11,465,465_2021_11,2021
BATI,Swanson,0,NA,0,0.45,NA,12,465,465_2021_12,2021
BATI,Swanson,0,NA,0,0.55,NA,12,465,465_2021_12,2021
BATI,Swanson,0,NA,0,0.575,NA,12,465,465_2021_12,2021
BATI,Swanson,0,NA,0,0.583333333333333,NA,12,465,465_2021_12,2021
BATI,Wicklow Point,0,NA,1,0.05,NA,5,820,820_2020_5,2020
BATI,Wicklow Point,0,1060249,1,0.225,NA,6,820,820_2020_6,2020
BATI,Wicklow Point,0,1049220,1,0.775,NA,7,820,820_2020_7,2020
BATI,Wicklow Point,0,1049220,1,1.06666666666667,NA,7,820,820_2020_7,2020
BATI,Wicklow Point,0,1049220,1,1.7,NA,7,820,820_2020_7,2020
BATI,Wicklow Point,0,1035173,1,2.55,NA,8,820,820_2020_8,2020
BATI,Wicklow Point,0,1035173,1,6.45,NA,8,820,820_2020_8,2020
BATI,Wicklow Point,0,1035173,1,2.35,NA,8,820,820_2020_8,2020
BATI,Wicklow Point,0,1035173,1,3.5,NA,8,820,820_2020_8,2020
BATI,Wicklow Point,0,1035173,1,4.21666666666667,NA,8,820,820_2020_8,2020
BATI,Wicklow Point,0,1035173,1,2.275,NA,8,820,820_2020_8,2020
BATI,Wicklow Point,0,927167,1,1.75,NA,9,820,820_2020_9,2020
BATI,Wicklow Point,0,927167,1,1.1,NA,9,820,820_2020_9,2020
BATI,Wicklow Point,0,927167,1,0.525,NA,9,820,820_2020_9,2020
BATI,Wicklow Point,0,927167,1,0.525,NA,9,820,820_2020_9,2020
BATI,Wicklow Point,0,927167,1,1.16666666666667,NA,9,820,820_2020_9,2020
BATI,Wicklow Point,0,927167,1,1.725,NA,9,820,820_2020_9,2020
BATI,Wicklow Point,0,879198,1,1.48333333333333,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,2.8,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,1.5,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,1.58333333333333,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,1.95,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,1.55,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,2.425,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,879198,1,2.3,NA,10,820,820_2020_10,2020
BATI,Wicklow Point,0,862882,1,2.175,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,2.3,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,3.6,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,3.175,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,1.4,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,3.55,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,5.55,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,2.35,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,3.0625,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,3.79166666666667,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,862882,1,4.175,NA,11,820,820_2020_11,2020
BATI,Wicklow Point,0,852625,1,1.4,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,4.45,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.43,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.96666666666667,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.5,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,3.66666666666667,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.88888888888889,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.93333333333333,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.2,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,0.68,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,852625,1,1.25,NA,12,820,820_2020_12,2020
BATI,Wicklow Point,0,580588,1,1.25,NA,1,820,820_2021_1,2021
