farm,year,month,date,lep.av,lep.tot,cal.av,cal.tot,inventory
Midsummer Island,2021,12,2021-12-28,0.25,NA,0,NA,NA
Midsummer Island,2022,1,2022-01-05,0.325,NA,0,NA,NA
Midsummer Island,2022,1,2022-01-06,0.35,NA,0.00714285714285714,NA,NA
Midsummer Island,2022,1,2022-01-13,0.325,NA,0.00178571428571429,NA,NA
Midsummer Island,2022,1,2022-01-17,0.433333333333333,NA,0.00264550264550265,NA,NA
Midsummer Island,2022,1,2022-01-25,1,NA,0.00178571428571429,NA,NA
Midsummer Island,2022,1,2022-01-26,0.625,NA,0.00119047619047619,NA,NA
Midsummer Island,2022,2,2022-02-01,2.03333333333333,NA,0.00582010582010582,NA,NA
Midsummer Island,2022,2,2022-02-03,1.025,NA,0.000595238095238095,NA,NA
Midsummer Island,2022,2,2022-02-08,1.625,NA,0.00595238095238095,NA,NA
Midsummer Island,2022,2,2022-02-15,1.35,NA,0.00180952380952381,NA,NA
Midsummer Island,2022,2,2022-02-17,1,NA,0.0119047619047619,NA,NA
Midsummer Island,2022,2,2022-02-19,1.81666666666667,NA,0.00343915343915344,NA,NA
Midsummer Island,2022,2,2022-02-20,1.2,NA,0.00952380952380952,NA,NA
Midsummer Island,2022,2,2022-02-22,1.45,NA,0.00297619047619048,NA,NA
Midsummer Island,2022,2,2022-02-23,3.3,NA,0,NA,NA
Midsummer Island,2022,2,2022-02-24,0.35,NA,0,NA,NA
Midsummer Island,2022,2,2022-02-25,0,NA,0,NA,NA
Midsummer Island,2022,3,2022-03-01,0.483333333333333,NA,0.00476190476190476,NA,NA
Midsummer Island,2022,3,2022-03-08,0.525,NA,0.00238095238095238,NA,NA
Midsummer Island,2022,3,2022-03-15,1.08333333333333,NA,0,NA,NA
Midsummer Island,2022,3,2022-03-23,0.875,NA,0,NA,NA
Midsummer Island,2022,4,2022-04-05,1.7,NA,0.0410714285714286,NA,NA
Midsummer Island,2022,4,2022-04-06,1.8,NA,0.0238095238095238,NA,NA
Midsummer Island,2022,4,2022-04-08,1.36666666666667,NA,0.0124338624338624,NA,NA
Midsummer Island,2022,4,2022-04-09,0.371428571428571,NA,0.00555555555555556,NA,NA
Midsummer Island,2022,4,2022-04-10,0.6375,NA,0.00533536585365854,NA,NA
Midsummer Island,2022,4,2022-04-11,0.7125,NA,0.00643939393939394,NA,NA
Midsummer Island,2022,4,2022-04-12,0.08,NA,0,NA,NA
Midsummer Island,2022,4,2022-04-13,0.517647058823529,NA,0.00118323191345504,NA,NA
Midsummer Island,2022,4,2022-04-14,0.18,NA,0,NA,NA
Midsummer Island,2022,4,2022-04-19,0.28,NA,0.0040952380952381,NA,NA
Midsummer Island,2022,4,2022-04-20,0.675,NA,0.00833333333333333,NA,NA
Midsummer Island,2022,4,2022-04-21,1.425,NA,0.0232142857142857,NA,NA
Midsummer Island,2022,4,2022-04-26,0.733333333333333,NA,0.0037037037037037,NA,NA
Midsummer Island,2022,5,2022-05-03,0.625,NA,0.000595238095238095,NA,NA
Midsummer Island,2022,5,2022-05-10,0.6,NA,0,NA,NA
Midsummer Island,2022,5,2022-05-24,0.666666666666667,NA,0,NA,NA
Midsummer Island,2022,5,2022-05-31,0.475,NA,0,NA,NA
Midsummer Island,2022,6,2022-06-07,0.433333333333333,NA,0.000264550264550265,NA,NA
Midsummer Island,2022,6,2022-06-14,0.7,NA,0,NA,NA
Midsummer Island,2022,6,2022-06-21,0.4,NA,0,NA,NA
Midsummer Island,2022,6,2022-06-28,0.1,NA,0,NA,NA
Midsummer Island,2022,7,2022-07-05,0.55,NA,0,NA,NA
Port Elizabeth,2020,1,2020-01-06,0,NA,0.0119047619047619,NA,716071
Port Elizabeth,2020,1,2020-01-07,0.55,NA,0.000595238095238095,NA,716071
Port Elizabeth,2020,1,2020-01-21,0.825,NA,0,NA,716071
Port Elizabeth,2020,1,2020-01-29,0.683333333333333,NA,0.00211640211640212,NA,716071
Port Elizabeth,2020,2,2020-02-04,0.65,NA,0,NA,709828
Port Elizabeth,2020,2,2020-02-05,0.925,NA,0.00654761904761905,NA,709828
Port Elizabeth,2020,2,2020-02-06,1.1,NA,0.0166666666666667,NA,709828
Port Elizabeth,2020,2,2020-02-11,0.3,NA,0.00185185185185185,NA,709828
Port Elizabeth,2020,2,2020-02-18,0.816666666666667,NA,0.00317460317460317,NA,709828
Port Elizabeth,2020,2,2020-02-25,0.3,NA,0,NA,709828
Port Elizabeth,2020,3,2020-03-03,0.55,NA,0.00317460317460317,NA,706501
Port Elizabeth,2020,3,2020-03-10,1.48333333333333,NA,0.00105820105820106,NA,706501
Port Elizabeth,2020,3,2020-03-17,0.683333333333333,NA,0.00105820105820106,NA,706501
Port Elizabeth,2020,3,2020-03-18,1.4,NA,0.000529100529100529,NA,706501
Port Elizabeth,2020,3,2020-03-20,0.0875,NA,0,NA,706501
Port Elizabeth,2020,3,2020-03-30,0.825,NA,0.00178571428571429,NA,706501
Port Elizabeth,2020,4,2020-04-06,0.425,NA,0.000595238095238095,NA,700265
Port Elizabeth,2020,4,2020-04-13,0.11,NA,0,NA,700265
Port Elizabeth,2020,4,2020-04-20,0.05,NA,0,NA,700265
Port Elizabeth,2020,4,2020-04-28,0.225,NA,0,NA,700265
Port Elizabeth,2020,5,2020-05-04,0.15,NA,0,NA,693995
Port Elizabeth,2020,5,2020-05-12,0.05,NA,0,NA,693995
Port Elizabeth,2020,5,2020-05-22,0.116666666666667,NA,0,NA,693995
Port Elizabeth,2020,5,2020-05-28,0.1,NA,0.000264550264550265,NA,693995
Port Elizabeth,2020,6,2020-06-04,0.483333333333333,NA,0,NA,692448
Port Elizabeth,2021,2,2021-02-09,0,NA,0.0237037037037037,NA,557351
Port Elizabeth,2021,2,2021-02-11,0,NA,0,NA,557351
Port Elizabeth,2021,2,2021-02-12,0,NA,0,NA,557351
Port Elizabeth,2021,2,2021-02-13,0,NA,0.00238095238095238,NA,557351
Port Elizabeth,2021,2,2021-02-20,0,NA,0.0235449735449735,NA,557351
Port Elizabeth,2021,2,2021-02-24,0.05,NA,0.00714285714285714,NA,557351
Port Elizabeth,2021,3,2021-03-01,0.116666666666667,NA,0.0283068783068783,NA,555257
Port Elizabeth,2021,3,2021-03-09,0.775,NA,0.00476190476190476,NA,555257
Port Elizabeth,2021,3,2021-03-11,0.266666666666667,NA,0.00634920634920635,NA,555257
Port Elizabeth,2021,3,2021-03-18,0.5,NA,0.00238095238095238,NA,555257
Port Elizabeth,2021,3,2021-03-25,0.316666666666667,NA,0.00740740740740741,NA,555257
Port Elizabeth,2021,4,2021-04-01,0.625,NA,0.00119047619047619,NA,552665
Port Elizabeth,2021,4,2021-04-06,0.6,NA,0.00654761904761905,NA,552665
Port Elizabeth,2021,4,2021-04-08,0.45,NA,0.00714285714285714,NA,552665
Port Elizabeth,2021,4,2021-04-13,1.11666666666667,NA,0.00423280423280423,NA,552665
Port Elizabeth,2021,4,2021-04-20,1.5,NA,0.0101190476190476,NA,552665
Port Elizabeth,2021,4,2021-04-24,0.483333333333333,NA,0.00291005291005291,NA,552665
Port Elizabeth,2021,4,2021-04-25,0.25,NA,0.00396825396825397,NA,552665
Port Elizabeth,2021,4,2021-04-26,1.58333333333333,NA,0.0082010582010582,NA,552665
Port Elizabeth,2021,4,2021-04-27,0.85,NA,0.019047619047619,NA,552665
Port Elizabeth,2021,5,2021-05-03,1.375,NA,0.0130952380952381,NA,550468
Port Elizabeth,2021,5,2021-05-11,0.45,NA,0.00608465608465608,NA,550468
Port Elizabeth,2021,5,2021-05-18,0.975,NA,0.00714285714285714,NA,550468
Port Elizabeth,2021,5,2021-05-20,0.933333333333333,NA,0.00502645502645503,NA,550468
Port Elizabeth,2021,5,2021-05-21,0.766666666666667,NA,0.00423280423280423,NA,550468
Port Elizabeth,2021,5,2021-05-22,1.425,NA,0.00595238095238095,NA,550468
Port Elizabeth,2021,5,2021-05-24,1,NA,0.00476190476190476,NA,550468
Port Elizabeth,2021,5,2021-05-31,1,NA,0.00119047619047619,NA,550468
Port Elizabeth,2021,6,2021-06-08,0.766666666666667,NA,0.00343915343915344,NA,NA
Port Elizabeth,2021,6,2021-06-15,1.225,NA,0.00178571428571429,NA,NA
Port Elizabeth,2021,6,2021-06-17,0.4125,NA,0.000744047619047619,NA,NA
Port Elizabeth,2021,6,2021-06-18,0.775,NA,0.000595238095238095,NA,NA
Port Elizabeth,2021,6,2021-06-19,0.175,NA,0,NA,NA
Port Elizabeth,2021,6,2021-06-20,0.425,NA,0.00119047619047619,NA,NA
Sargeaunt Passage,2020,1,2020-01-05,0.0333333333333333,NA,0,NA,900247
Sargeaunt Passage,2020,1,2020-01-09,1.375,NA,0.00297619047619048,NA,900247
Sargeaunt Passage,2020,1,2020-01-16,1.23333333333333,NA,0.00396825396825397,NA,900247
Sargeaunt Passage,2020,1,2020-01-23,0.35,NA,0,NA,900247
Sargeaunt Passage,2020,1,2020-01-31,0.916666666666667,NA,0.00211640211640212,NA,900247
Sargeaunt Passage,2020,2,2020-02-06,2,NA,0.00654761904761905,NA,898306
Sargeaunt Passage,2020,2,2020-02-13,0.883333333333333,NA,0.00343915343915344,NA,898306
Sargeaunt Passage,2020,2,2020-02-20,0.6,NA,0.00297619047619048,NA,898306
Sargeaunt Passage,2020,2,2020-02-27,0.4,NA,0.00132275132275132,NA,898306
Sargeaunt Passage,2020,3,2020-03-04,0.35,NA,0.000264550264550265,NA,897022
Sargeaunt Passage,2020,3,2020-03-11,0.166666666666667,NA,0.000529100529100529,NA,897022
Sargeaunt Passage,2020,3,2020-03-20,0.25,NA,0.00178571428571429,NA,897022
Sargeaunt Passage,2020,3,2020-03-27,0,NA,0.00105820105820106,NA,897022
Sargeaunt Passage,2020,4,2020-04-03,0.0166666666666667,NA,0.000529100529100529,NA,895147
Sargeaunt Passage,2020,4,2020-04-10,0.15,NA,0.00178571428571429,NA,895147
Sargeaunt Passage,2020,4,2020-04-16,0.15,NA,0.00185185185185185,NA,895147
Sargeaunt Passage,2020,4,2020-04-23,0.025,NA,0.00119047619047619,NA,895147
Sargeaunt Passage,2020,4,2020-04-30,0.0666666666666667,NA,0.000264550264550265,NA,895147
Sargeaunt Passage,2020,5,2020-05-07,0.0333333333333333,NA,0.000529100529100529,NA,893403
Sargeaunt Passage,2020,5,2020-05-21,0.0333333333333333,NA,0.000264550264550265,NA,893403
Sargeaunt Passage,2020,5,2020-05-28,0,NA,0.000595238095238095,NA,893403
Sargeaunt Passage,2020,6,2020-06-04,0.0833333333333333,NA,0.00185185185185185,NA,831313
Sargeaunt Passage,2020,7,2020-07-14,0.133333333333333,NA,0,NA,828936
Sargeaunt Passage,2020,7,2020-07-23,0.05,NA,0,NA,828936
Sargeaunt Passage,2020,7,2020-07-29,0.0333333333333333,NA,0,NA,828936
Sargeaunt Passage,2020,8,2020-08-06,0.1,NA,0,NA,823252
Sargeaunt Passage,2020,8,2020-08-07,0.1,NA,0,NA,823252
Sargeaunt Passage,2020,8,2020-08-14,0.1,NA,0.000793650793650794,NA,823252
Sargeaunt Passage,2020,8,2020-08-19,0,NA,0,NA,823252
Sargeaunt Passage,2020,8,2020-08-28,0,NA,0,NA,823252
Sargeaunt Passage,2020,9,2020-09-04,0.1,NA,0,NA,443635
Sargeaunt Passage,2020,9,2020-09-05,0.1,NA,0,NA,443635
Sargeaunt Passage,2021,4,2021-04-30,0.025,NA,0.000595238095238095,NA,NA
Sargeaunt Passage,2021,5,2021-05-05,0,NA,0,NA,986126
Sargeaunt Passage,2021,5,2021-05-12,0.275,NA,0.00416666666666667,NA,986126
Sargeaunt Passage,2021,5,2021-05-19,0.166666666666667,NA,0.0044973544973545,NA,986126
Sargeaunt Passage,2021,5,2021-05-26,0.35,NA,0.00714285714285714,NA,986126
Sargeaunt Passage,2021,6,2021-06-08,0.175,NA,0.00476190476190476,NA,NA
Sargeaunt Passage,2021,6,2021-06-17,0.0833333333333333,NA,0,NA,NA
Sargeaunt Passage,2021,6,2021-06-24,0.325,NA,0.000595238095238095,NA,NA
Sargeaunt Passage,2021,7,2021-07-02,0.383333333333333,NA,0,NA,NA
Sargeaunt Passage,2021,7,2021-07-08,0.325,NA,0,NA,NA
Sargeaunt Passage,2021,7,2021-07-13,0.3,NA,0,NA,NA
Sargeaunt Passage,2021,7,2021-07-21,0.025,NA,0,NA,NA
Sargeaunt Passage,2021,7,2021-07-29,0.0166666666666667,NA,0,NA,NA
Sargeaunt Passage,2021,8,2021-08-05,0.05,NA,0,NA,NA
Sargeaunt Passage,2021,8,2021-08-12,0.0666666666666667,NA,0,NA,NA
Sargeaunt Passage,2021,8,2021-08-18,0.125,NA,0,NA,NA
Sargeaunt Passage,2021,8,2021-08-24,0.3,NA,0,NA,NA
Sargeaunt Passage,2021,8,2021-08-25,0,NA,0,NA,NA
Sargeaunt Passage,2021,9,2021-09-04,0.025,NA,0,NA,NA
Sargeaunt Passage,2021,9,2021-09-11,0.0571428571428571,NA,0,NA,NA
Sargeaunt Passage,2021,9,2021-09-17,0.1,NA,0,NA,NA
Sargeaunt Passage,2021,9,2021-09-24,0,NA,0,NA,NA
Sargeaunt Passage,2021,9,2021-09-25,0.024390243902439,NA,0,NA,NA
Sargeaunt Passage,2021,9,2021-09-30,0.075,NA,0,NA,NA
Sargeaunt Passage,2021,10,2021-10-07,0.0166666666666667,NA,0,NA,NA
Sargeaunt Passage,2021,10,2021-10-16,0.4,NA,0.000595238095238095,NA,NA
Sargeaunt Passage,2021,10,2021-10-20,0.1,NA,0,NA,NA
Sargeaunt Passage,2021,10,2021-10-27,0.425,NA,0.00654761904761905,NA,NA
Sargeaunt Passage,2021,11,2021-11-11,0.65,NA,0.00952380952380952,NA,NA
Sargeaunt Passage,2021,11,2021-11-19,0.283333333333333,NA,0,NA,NA
Sargeaunt Passage,2021,11,2021-11-25,0.75,NA,0.00833333333333333,NA,NA
Sargeaunt Passage,2021,12,2021-12-03,0.766666666666667,NA,0,NA,NA
Sargeaunt Passage,2021,12,2021-12-09,0.65,NA,0.0702380952380952,NA,NA
Sargeaunt Passage,2021,12,2021-12-16,0.75,NA,0.028042328042328,NA,NA
Sargeaunt Passage,2021,12,2021-12-23,0.825,NA,0.0952380952380952,NA,NA
Sargeaunt Passage,2022,1,2022-01-01,0.7,NA,0.0446428571428571,NA,NA
Sargeaunt Passage,2022,1,2022-01-02,0.45,NA,0.0690476190476191,NA,NA
Sargeaunt Passage,2022,1,2022-01-05,1.225,NA,0.0851190476190476,NA,NA
Sargeaunt Passage,2022,1,2022-01-13,1.33333333333333,NA,0.0433862433862434,NA,NA
Sargeaunt Passage,2022,1,2022-01-20,1.325,NA,0.0642857142857143,NA,NA
Sargeaunt Passage,2022,1,2022-01-28,1.6,NA,0.111904761904762,NA,NA
Sargeaunt Passage,2022,1,2022-01-29,2.78333333333333,NA,0.0433862433862434,NA,NA
Sargeaunt Passage,2022,1,2022-01-30,2.48333333333333,NA,0.046031746031746,NA,NA
Sargeaunt Passage,2022,2,2022-02-01,1.525,NA,0.0255952380952381,NA,NA
Sargeaunt Passage,2022,2,2022-02-02,1.8,NA,0.0270833333333333,NA,NA
Sargeaunt Passage,2022,2,2022-02-11,2.28333333333333,NA,0.044973544973545,NA,NA
Sargeaunt Passage,2022,2,2022-02-12,1.26666666666667,NA,0.0341269841269841,NA,NA
Sargeaunt Passage,2022,2,2022-02-17,2.125,NA,0.0303571428571429,NA,NA
Sargeaunt Passage,2022,2,2022-02-24,1.0375,NA,0.000446428571428571,NA,NA
Sargeaunt Passage,2022,2,2022-02-25,1.3875,NA,0.000148809523809524,NA,NA
Sargeaunt Passage,2022,3,2022-03-02,1,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-03,1.7,NA,0.000595238095238095,NA,NA
Sargeaunt Passage,2022,3,2022-03-10,1.73333333333333,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-11,0.9,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-12,1.6,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-13,1.05,NA,0.00476190476190476,NA,NA
Sargeaunt Passage,2022,3,2022-03-15,0.881818181818182,NA,0.000478468899521531,NA,NA
Sargeaunt Passage,2022,3,2022-03-16,0.14,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-17,0.644444444444444,NA,0.0001194743130227,NA,NA
Sargeaunt Passage,2022,3,2022-03-18,0.811111111111111,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-19,0.766666666666667,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-20,0.833333333333333,NA,0.0001194743130227,NA,NA
Sargeaunt Passage,2022,3,2022-03-21,0.14,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-22,0.108910891089109,NA,0,NA,NA
Sargeaunt Passage,2022,3,2022-03-23,0.181818181818182,NA,0.00162337662337662,NA,NA
Sargeaunt Passage,2022,3,2022-03-24,0.875,NA,0.000595238095238095,NA,NA
Sargeaunt Passage,2022,3,2022-03-26,0.3,NA,0,NA,NA
Sargeaunt Passage,2022,4,2022-04-08,0.55,NA,0,NA,NA
Sargeaunt Passage,2022,4,2022-04-10,1.25,NA,0,NA,NA
Sargeaunt Passage,2022,4,2022-04-13,0.4,NA,0,NA,NA
Sargeaunt Passage,2022,4,2022-04-21,0.4,NA,0.00238095238095238,NA,NA
Sargeaunt Passage,2022,4,2022-04-23,0.525,NA,0,NA,NA
Sargeaunt Passage,2022,4,2022-04-26,0.683333333333333,NA,0,NA,NA
Sargeaunt Passage,2022,5,2022-05-05,0.633333333333333,NA,0.000264550264550265,NA,NA
Sargeaunt Passage,2022,5,2022-05-09,0.5,NA,0,NA,NA
Sargeaunt Passage,2022,5,2022-05-12,0.55,NA,0.0214285714285714,NA,NA
Sargeaunt Passage,2022,5,2022-05-25,0.35,NA,0.00297619047619048,NA,NA
Sargeaunt Passage,2022,6,2022-06-02,0.766666666666667,NA,0,NA,NA
Sargeaunt Passage,2022,6,2022-06-07,0.7,NA,0.00476190476190476,NA,NA
Sargeaunt Passage,2022,6,2022-06-08,0.55,NA,0.00714285714285714,NA,NA
Sargeaunt Passage,2022,6,2022-06-17,0.966666666666667,NA,0,NA,NA
Sargeaunt Passage,2022,6,2022-06-23,1.075,NA,0.00119047619047619,NA,NA
Sargeaunt Passage,2022,6,2022-06-30,0.766666666666667,NA,0.000793650793650794,NA,NA
Sargeaunt Passage,2022,7,2022-07-01,0.766666666666667,NA,0.000793650793650794,NA,NA
Sargeaunt Passage,2022,7,2022-07-07,1.325,NA,0.000595238095238095,NA,NA
Swanson Island,2020,1,2020-01-02,0,NA,0.0214285714285714,NA,399359
Swanson Island,2020,1,2020-01-06,0.275,NA,0.00654761904761905,NA,399359
Swanson Island,2020,1,2020-01-07,0.65,NA,0.0214285714285714,NA,399359
Swanson Island,2021,3,2021-03-02,0,NA,0,NA,800161
Swanson Island,2021,3,2021-03-09,0,NA,0,NA,800161
Swanson Island,2021,3,2021-03-16,0,NA,0.00355385456533625,NA,800161
Swanson Island,2021,3,2021-03-23,0.05,NA,0.00238095238095238,NA,800161
Swanson Island,2021,3,2021-03-30,0.116666666666667,NA,0.00529100529100529,NA,800161
Swanson Island,2021,4,2021-04-06,0.9,NA,0.00238095238095238,NA,798330
Swanson Island,2021,4,2021-04-12,0.383333333333333,NA,0.00952380952380952,NA,798330
Swanson Island,2021,4,2021-04-20,0.625,NA,0.0125,NA,798330
Swanson Island,2021,4,2021-04-27,0.3,NA,0.00105820105820106,NA,798330
Swanson Island,2021,5,2021-05-03,0.725,NA,0.0160714285714286,NA,795992
Swanson Island,2021,5,2021-05-10,0.783333333333333,NA,0.00978835978835979,NA,795992
Swanson Island,2021,5,2021-05-18,0.5,NA,0.0130952380952381,NA,795992
Swanson Island,2021,5,2021-05-25,0.616666666666667,NA,0.00185185185185185,NA,795992
Swanson Island,2021,5,2021-05-31,1.175,NA,0.0380952380952381,NA,795992
Swanson Island,2021,6,2021-06-08,1.6,NA,0.00529100529100529,NA,NA
Swanson Island,2021,6,2021-06-09,1.15,NA,0.0203703703703704,NA,NA
Swanson Island,2021,6,2021-06-12,1.2,NA,0.0523809523809524,NA,NA
Swanson Island,2021,6,2021-06-14,1.4,NA,0.0928571428571429,NA,NA
Swanson Island,2021,6,2021-06-15,0.95,NA,0.0928571428571429,NA,NA
Swanson Island,2021,6,2021-06-17,1.41666666666667,NA,0.0396825396825397,NA,NA
Swanson Island,2021,6,2021-06-22,1.31666666666667,NA,0.0478835978835979,NA,NA
Swanson Island,2021,6,2021-06-29,1.6,NA,0.05,NA,NA
Swanson Island,2021,7,2021-07-01,1.1,NA,0.00892857142857143,NA,NA
Swanson Island,2021,7,2021-07-02,1.7,NA,0.0321428571428571,NA,NA
Swanson Island,2021,7,2021-07-03,1.05,NA,0.018452380952381,NA,NA
Swanson Island,2021,7,2021-07-04,1.35,NA,0.0291666666666667,NA,NA
Swanson Island,2021,7,2021-07-05,1.25,NA,0.030952380952381,NA,NA
Swanson Island,2021,7,2021-07-12,1.2,NA,0.0142857142857143,NA,NA
Swanson Island,2021,7,2021-07-21,2.83333333333333,NA,0.0346560846560847,NA,NA
Swanson Island,2021,7,2021-07-23,3.33333333333333,NA,0.0150793650793651,NA,NA
Swanson Island,2021,7,2021-07-27,1.18,NA,0.00137254901960784,NA,NA
Swanson Island,2021,7,2021-07-28,1.24,NA,0.00392156862745098,NA,NA
Swanson Island,2021,7,2021-07-29,0.45,NA,0.000490196078431373,NA,NA
Swanson Island,2021,7,2021-07-30,1.22857142857143,NA,0.00111607142857143,NA,NA
Swanson Island,2021,7,2021-07-31,1.1952380952381,NA,0.00126763668430335,NA,NA
Swanson Island,2021,8,2021-08-01,2,NA,0.00411706349206349,NA,NA
Swanson Island,2021,8,2021-08-03,2.35,NA,0.0156084656084656,NA,NA
Swanson Island,2021,8,2021-08-06,0.733333333333333,NA,0.00185185185185185,NA,NA
Swanson Island,2021,8,2021-08-10,1.4,NA,0.00416666666666667,NA,NA
Swanson Island,2021,8,2021-08-16,1.83333333333333,NA,0.00211640211640212,NA,NA
Swanson Island,2021,8,2021-08-23,1.725,NA,0.00476190476190476,NA,NA
Swanson Island,2021,8,2021-08-31,1.15,NA,0.000264550264550265,NA,NA
Swanson Island,2021,9,2021-09-07,2.625,NA,0.0119047619047619,NA,NA
Swanson Island,2021,9,2021-09-09,3.25,NA,0.000595238095238095,NA,NA
Swanson Island,2021,9,2021-09-17,3.25,NA,0.018452380952381,NA,NA
Swanson Island,2021,9,2021-09-18,2.9625,NA,0.0056547619047619,NA,NA
Swanson Island,2021,9,2021-09-19,4.7,NA,0.0178571428571429,NA,NA
Swanson Island,2021,9,2021-09-20,3.8,NA,0.0279761904761905,NA,NA
Swanson Island,2021,9,2021-09-21,1.81666666666667,NA,0.00355191256830601,NA,NA
Swanson Island,2021,9,2021-09-22,1.14,NA,0.00186274509803922,NA,NA
Swanson Island,2021,9,2021-09-23,1.93333333333333,NA,0.00040650406504065,NA,NA
Swanson Island,2021,9,2021-09-24,1.28,NA,0.000784313725490196,NA,NA
Swanson Island,2021,9,2021-09-25,0.85,NA,0.00182926829268293,NA,NA
Swanson Island,2021,9,2021-09-26,4.5,NA,0.00461309523809524,NA,NA
Swanson Island,2021,9,2021-09-28,1.11,NA,0.00107843137254902,NA,NA
Swanson Island,2021,9,2021-09-30,1.61,NA,0.000980392156862745,NA,NA
Swanson Island,2021,10,2021-10-05,3.89,NA,0.00714285714285714,NA,NA
Swanson Island,2021,10,2021-10-06,4.70833333333333,NA,0.00529100529100529,NA,NA
Swanson Island,2021,10,2021-10-14,1.06666666666667,NA,0.00396825396825397,NA,NA
Swanson Island,2021,10,2021-10-15,0.883333333333333,NA,0,NA,NA
Swanson Island,2021,10,2021-10-16,0.639344262295082,NA,0.000256147540983607,NA,NA
Swanson Island,2021,10,2021-10-22,0.8375,NA,0.000595238095238095,NA,NA
Swanson Island,2021,10,2021-10-23,1.35,NA,0.000571428571428571,NA,NA
Swanson Island,2021,10,2021-10-28,0.633333333333333,NA,0,NA,NA
Swanson Island,2021,10,2021-10-29,0.616666666666667,NA,0.00238095238095238,NA,NA
Swanson Island,2021,10,2021-10-30,0.866666666666667,NA,0.00158730158730159,NA,NA
Swanson Island,2021,11,2021-11-09,0.46,NA,0,NA,NA
Swanson Island,2021,11,2021-11-10,0.75,NA,0,NA,NA
Swanson Island,2021,11,2021-11-16,0.575,NA,0,NA,NA
Swanson Island,2021,11,2021-11-23,0.45,NA,0.000264550264550265,NA,NA
Swanson Island,2021,12,2021-12-02,0.45,NA,0.000595238095238095,NA,NA
Swanson Island,2021,12,2021-12-07,0.55,NA,0.000529100529100529,NA,NA
Swanson Island,2021,12,2021-12-14,0.575,NA,0.00178571428571429,NA,NA
Swanson Island,2021,12,2021-12-21,0.583333333333333,NA,0.000529100529100529,NA,NA
Swanson Island,2021,12,2021-12-31,0.3,NA,0,NA,NA
Swanson Island,2022,1,2022-01-04,0.466666666666667,NA,0.000264550264550265,NA,NA
Swanson Island,2022,1,2022-01-14,1.75,NA,0.00416666666666667,NA,NA
Swanson Island,2022,1,2022-01-17,1.0875,NA,0.00282738095238095,NA,NA
Swanson Island,2022,1,2022-01-18,1.7,NA,0.00952380952380952,NA,NA
Swanson Island,2022,1,2022-01-25,1.05,NA,0.00476190476190476,NA,NA
Swanson Island,2022,2,2022-02-01,1.675,NA,0.00163690476190476,NA,NA
Swanson Island,2022,2,2022-02-04,0.775,NA,0.00416666666666667,NA,NA
Swanson Island,2022,2,2022-02-05,1.5,NA,0.00773809523809524,NA,NA
Swanson Island,2022,2,2022-02-07,1.5,NA,0.0333333333333333,NA,NA
Swanson Island,2022,2,2022-02-08,1.28888888888889,NA,0.00621266427718041,NA,NA
Swanson Island,2022,2,2022-02-09,0.32,NA,0.00352941176470588,NA,NA
Swanson Island,2022,2,2022-02-10,0.22,NA,0.00117647058823529,NA,NA
Swanson Island,2022,2,2022-02-11,0.26,NA,0.000784313725490196,NA,NA
Swanson Island,2022,2,2022-02-12,0.36,NA,0.000392156862745098,NA,NA
Swanson Island,2022,2,2022-02-13,0.8,NA,0.0003584229390681,NA,NA
Swanson Island,2022,2,2022-02-14,0.26,NA,0,NA,NA
Swanson Island,2022,2,2022-02-16,0.44,NA,0.00117647058823529,NA,NA
Swanson Island,2022,2,2022-02-17,0.52,NA,0.000784313725490196,NA,NA
Swanson Island,2022,2,2022-02-18,0.55,NA,0.00476190476190476,NA,NA
Swanson Island,2022,2,2022-02-19,0.45,NA,0.00952380952380952,NA,NA
Swanson Island,2022,2,2022-02-22,0.575,NA,0.0178571428571429,NA,NA
Swanson Island,2022,3,2022-03-01,1.05,NA,0.000793650793650794,NA,NA
Swanson Island,2022,3,2022-03-08,1.025,NA,0.0172619047619048,NA,NA
Swanson Island,2022,3,2022-03-15,0.8,NA,0.000793650793650794,NA,NA
Swanson Island,2022,3,2022-03-23,0.925,NA,0.0333333333333333,NA,NA
Swanson Island,2022,4,2022-04-06,1.05,NA,0.0082010582010582,NA,NA
Swanson Island,2022,4,2022-04-07,1.45,NA,0.0857142857142857,NA,NA
Swanson Island,2022,4,2022-04-08,1.3,NA,0.00238095238095238,NA,NA
Swanson Island,2022,4,2022-04-09,1,NA,0.00264550264550265,NA,NA
Swanson Island,2022,4,2022-04-10,0.8375,NA,0.00416666666666667,NA,NA
Swanson Island,2022,4,2022-04-11,0.8625,NA,0.00119047619047619,NA,NA
Swanson Island,2022,4,2022-04-12,0.325,NA,0,NA,NA
Swanson Island,2022,4,2022-04-13,0.125,NA,0,NA,NA
Swanson Island,2022,4,2022-04-14,0.175,NA,0.00297619047619048,NA,NA
Swanson Island,2022,4,2022-04-15,0.075,NA,0,NA,NA
